ISTASYON_NO,SOKET_GUCU,SOKET_NO,SOKET_TIPI,SOKET_TURU
,22,SKT/3228,AC,AC_TYPE2
,120,SKT/3590,DC,DC_CCS
,120,SKT/5708,DC,DC_CCS
,22,SKT/5618,AC,AC_TYPE2
,120,SKT/5619,DC,DC_CCS
,120,SKT/5620,DC,DC_CCS
,22,SKT/9029,AC,AC_TYPE2
,120,SKT/9030,DC,DC_CCS
,120,SKT/9031,DC,DC_CCS
,22,SKT/9597,AC,AC_TYPE2
,120,SKT/9598,DC,DC_CCS
,120,SKT/9600,DC,DC_CCS
,22,SKT/11935,AC,AC_TYPE2
,22,SKT/11936,AC,AC_TYPE2
,22,SKT/11946,AC,AC_TYPE2
,22,SKT/11947,AC,AC_TYPE2
,22,SKT/11972,AC,AC_TYPE2
,22,SKT/11973,AC,AC_TYPE2
,22,SKT/12015,AC,AC_TYPE2
,22,SKT/12016,AC,AC_TYPE2
,22,SKT/12043,AC,AC_TYPE2
,22,SKT/12044,AC,AC_TYPE2
,120,SKT/12400,DC,DC_CCS
,120,SKT/12401,DC,DC_CCS
,22,SKT/12402,AC,AC_TYPE2
,11,SKT/12403,AC,AC_TYPE2
,11,SKT/12404,AC,AC_TYPE2
,22,SKT/13895,AC,AC_TYPE2
,22,SKT/13896,AC,AC_TYPE2
,22,SKT/13812,AC,AC_TYPE2
,120,SKT/13813,DC,DC_CCS
,120,SKT/13814,DC,DC_CCS
,22,SKT/14240,AC,AC_TYPE2
,120,SKT/14241,DC,DC_CCS
,120,SKT/14242,DC,DC_CCS
,11,SKT/15132,AC,AC_TYPE2
,11,SKT/15133,AC,AC_TYPE2
,22,SKT/15182,AC,AC_TYPE2
,22,SKT/15183,AC,AC_TYPE2
,90,SKT/16124,DC,DC_CCS
,90,SKT/16125,DC,DC_CCS
,120,SKT/16370,DC,DC_CCS
,120,SKT/16371,DC,DC_CCS
,22,SKT/16372,AC,AC_TYPE2
,120,SKT/16373,DC,DC_CCS
,120,SKT/16375,DC,DC_CCS
,22,SKT/16376,AC,AC_TYPE2
,22,SKT/16377,AC,AC_TYPE2
,22,SKT/16378,AC,AC_TYPE2
,22,SKT/16455,AC,AC_TYPE2
,22,SKT/16456,AC,AC_TYPE2
,11,SKT/18643,AC,AC_TYPE2
,22,SKT/18646,AC,AC_TYPE2
,11,SKT/18647,AC,AC_TYPE2
,5,SKT/18648,AC,AC_TYPE2
,6,SKT/18649,AC,AC_TYPE2
,22,SKT/18650,AC,AC_TYPE2
,120,SKT/18652,DC,DC_CCS
,120,SKT/18654,DC,DC_CCS
,22,SKT/18655,AC,AC_TYPE2
,22,SKT/18656,AC,AC_TYPE2
,22,SKT/18657,AC,AC_TYPE2
,22,SKT/18658,AC,AC_TYPE2
,22,SKT/18664,AC,AC_TYPE2
,22,SKT/18665,AC,AC_TYPE2
,22,SKT/18668,AC,AC_TYPE2
,22,SKT/18669,AC,AC_TYPE2
,7,SKT/18672,AC,AC_TYPE2
,7,SKT/18673,AC,AC_TYPE2
,22,SKT/19510,AC,AC_TYPE2
,22,SKT/11326,AC,AC_TYPE2
,120,SKT/19513,DC,DC_CCS
,120,SKT/19514,DC,DC_CCS
,22,SKT/19515,AC,AC_TYPE2
,90,SKT/12843,DC,DC_CCS
,90,SKT/12855,DC,DC_CCS
,7.4,SKT/19518,AC,AC_TYPE2
,7.4,SKT/19519,AC,AC_TYPE2
,7.4,SKT/19520,AC,AC_TYPE2
,7.4,SKT/19521,AC,AC_TYPE2
,7.4,SKT/19522,AC,AC_TYPE2
,7.4,SKT/19523,AC,AC_TYPE2
,7.4,SKT/19525,AC,AC_TYPE2
,7.4,SKT/19526,AC,AC_TYPE2
,7.4,SKT/19527,AC,AC_TYPE2
,7.4,SKT/19528,AC,AC_TYPE2
,22,SKT/19554,AC,AC_TYPE2
,22,SKT/9312,AC,AC_TYPE2
,30,SKT/9337,DC,DC_CCS
,30,SKT/19583,DC,DC_CCS
,22,SKT/19605,AC,AC_TYPE2
,22,SKT/19606,AC,AC_TYPE2
,22,SKT/19607,AC,AC_TYPE2
,22,SKT/19608,AC,AC_TYPE2
,80,SKT/19609,DC,DC_CCS
,80,SKT/19610,DC,DC_CCS
,11,SKT/19656,AC,AC_TYPE2
,11,SKT/19657,AC,AC_TYPE2
,11,SKT/19658,AC,AC_TYPE2
,11,SKT/19659,AC,AC_TYPE2
,11,SKT/19660,AC,AC_TYPE2
,22,SKT/19661,AC,AC_TYPE2
,22,SKT/19662,AC,AC_TYPE2
,180,SKT/19716,DC,DC_CCS
,180,SKT/19717,DC,DC_CCS
,180,SKT/19718,DC,DC_CCS
,180,SKT/19719,DC,DC_CCS
,22,SKT/18661,AC,AC_TYPE2
,22,SKT/18662,AC,AC_TYPE2
,11,SKT/16491,AC,AC_TYPE2
,11,SKT/16492,AC,AC_TYPE2
,120,SKT/19740,DC,DC_CCS
,120,SKT/19741,DC,DC_CCS
,22,SKT/19742,AC,AC_TYPE2
,22,SKT/19743,AC,AC_TYPE2
,22,SKT/19744,AC,AC_TYPE2
,22,SKT/19745,AC,AC_TYPE2
,22,SKT/19746,AC,AC_TYPE2
,22,SKT/19747,AC,AC_TYPE2
,180,SKT/19762,DC,DC_CCS
,180,SKT/19763,DC,DC_CCS
,180,SKT/19764,DC,DC_CCS
,180,SKT/19765,DC,DC_CCS
,7,SKT/19784,AC,AC_TYPE2
,7,SKT/19785,AC,AC_TYPE2
,7,SKT/19786,AC,AC_TYPE2
,7,SKT/19787,AC,AC_TYPE2
,7,SKT/19788,AC,AC_TYPE2
,22,SKT/12309,AC,AC_TYPE2
,22,SKT/12320,AC,AC_TYPE2
,22,SKT/13945,AC,AC_TYPE2
,22,SKT/13946,AC,AC_TYPE2
,22,SKT/13947,AC,AC_TYPE2
,22,SKT/13948,AC,AC_TYPE2
,180,SKT/19794,DC,DC_CCS
,180,SKT/19795,DC,DC_CCS
,22,SKT/19796,AC,AC_TYPE2
,22,SKT/19797,AC,AC_TYPE2
,22,SKT/19798,AC,AC_TYPE2
,22,SKT/19799,AC,AC_TYPE2
,22,SKT/19800,AC,AC_TYPE2
,22,SKT/19801,AC,AC_TYPE2
,22,SKT/19802,AC,AC_TYPE2
,22,SKT/19803,AC,AC_TYPE2
,22,SKT/19804,AC,AC_TYPE2
,22,SKT/19805,AC,AC_TYPE2
,22,SKT/19806,AC,AC_TYPE2
,22,SKT/19807,AC,AC_TYPE2
,22,SKT/19808,AC,AC_TYPE2
,22,SKT/19809,AC,AC_TYPE2
,22,SKT/19810,AC,AC_TYPE2
,22,SKT/19811,AC,AC_TYPE2
,180,SKT/19815,DC,DC_CCS
,180,SKT/19816,DC,DC_CCS
,120,SKT/19817,DC,DC_CCS
,120,SKT/19818,DC,DC_CCS
,30,SKT/19820,DC,DC_CCS
,90,SKT/19822,DC,DC_CCS
,90,SKT/19823,DC,DC_CCS
,120,SKT/19824,DC,DC_CCS
,120,SKT/19825,DC,DC_CCS
,120,SKT/19826,DC,DC_CCS
,120,SKT/19827,DC,DC_CCS
,120,SKT/19828,DC,DC_CCS
,120,SKT/19829,DC,DC_CCS
,120,SKT/19830,DC,DC_CCS
,120,SKT/19831,DC,DC_CCS
,120,SKT/19832,DC,DC_CCS
,120,SKT/19833,DC,DC_CCS
,120,SKT/19834,DC,DC_CCS
,120,SKT/19835,DC,DC_CCS
,120,SKT/19836,DC,DC_CCS
,120,SKT/19837,DC,DC_CCS
,120,SKT/19838,DC,DC_CCS
,120,SKT/19839,DC,DC_CCS
,120,SKT/19840,DC,DC_CCS
,120,SKT/19841,DC,DC_CCS
,120,SKT/19842,DC,DC_CCS
,120,SKT/19843,DC,DC_CCS
,120,SKT/19844,DC,DC_CCS
,120,SKT/19845,DC,DC_CCS
,90,SKT/19846,DC,DC_CCS
,90,SKT/19847,DC,DC_CCS
,22,SKT/19848,AC,AC_TYPE2
,180,SKT/19849,DC,DC_CCS
,180,SKT/19850,DC,DC_CCS
,180,SKT/19851,DC,DC_CCS
,180,SKT/19852,DC,DC_CCS
,22,SKT/19853,AC,AC_TYPE2
,120,SKT/19854,DC,DC_CCS
,120,SKT/19855,DC,DC_CCS
,22,SKT/19856,AC,AC_TYPE2
,120,SKT/19857,DC,DC_CCS
,120,SKT/19858,DC,DC_CCS
,180,SKT/19859,DC,DC_CCS
,180,SKT/19860,DC,DC_CCS
,180,SKT/19861,DC,DC_CCS
,180,SKT/19862,DC,DC_CCS
,60,SKT/19865,DC,DC_CCS
,60,SKT/19866,DC,DC_CCS
,120,SKT/6605,DC,DC_CCS
,120,SKT/6606,DC,DC_CCS
,120,SKT/19867,DC,DC_CCS
,120,SKT/19868,DC,DC_CCS
,180,SKT/13100,DC,DC_CCS
,180,SKT/13101,DC,DC_CCS
,180,SKT/13102,DC,DC_CCS
,180,SKT/13103,DC,DC_CCS
,180,SKT/13104,DC,DC_CCS
,180,SKT/13105,DC,DC_CCS
,150,SKT/19869,DC,DC_CCS
,150,SKT/19870,DC,DC_CCS
,22,SKT/19871,AC,AC_TYPE2
,22,SKT/19872,AC,AC_TYPE2
,150,SKT/19873,DC,DC_CCS
,150,SKT/19874,DC,DC_CCS
,120,SKT/19875,DC,DC_CCS
,120,SKT/19876,DC,DC_CCS
,22,SKT/19877,AC,AC_TYPE2
,22,SKT/1984,AC,AC_TYPE2
,22,SKT/1985,AC,AC_TYPE2
,22,SKT/1986,AC,AC_TYPE2
,22,SKT/1987,AC,AC_TYPE2
,22,SKT/1988,AC,AC_TYPE2
,22,SKT/1989,AC,AC_TYPE2
,22,SKT/1990,AC,AC_TYPE2
,22,SKT/1991,AC,AC_TYPE2
,22,SKT/1992,AC,AC_TYPE2
,22,SKT/3278,AC,AC_TYPE2
,22,SKT/1993,AC,AC_TYPE2
,22,SKT/1994,AC,AC_TYPE2
,43,SKT/1995,AC,AC_TYPE2
,60,SKT/1996,DC,DC_CHADEMO
,120,SKT/1997,DC,DC_CCS
,22,SKT/1998,AC,AC_TYPE2
,22,SKT/1999,AC,AC_TYPE2
,22,SKT/2000,AC,AC_TYPE2
,22,SKT/2001,AC,AC_TYPE2
,22,SKT/2002,AC,AC_TYPE2
,22,SKT/2003,AC,AC_TYPE2
,22,SKT/2004,AC,AC_TYPE2
,22,SKT/2005,AC,AC_TYPE2
,22,SKT/2006,AC,AC_TYPE2
,22,SKT/2007,AC,AC_TYPE2
,22,SKT/2008,AC,AC_TYPE2
,22,SKT/2009,AC,AC_TYPE2
,22,SKT/2012,AC,AC_TYPE2
,22,SKT/2013,AC,AC_TYPE2
,22,SKT/2022,AC,AC_TYPE2
,22,SKT/2026,AC,AC_TYPE2
,22,SKT/2027,AC,AC_TYPE2
,22,SKT/2028,AC,AC_TYPE2
,22,SKT/2029,AC,AC_TYPE2
,22,SKT/2030,AC,AC_TYPE2
,22,SKT/2031,AC,AC_TYPE2
,22,SKT/2032,AC,AC_TYPE2
,22,SKT/2033,AC,AC_TYPE2
,22,SKT/2034,AC,AC_TYPE2
,22,SKT/2035,AC,AC_TYPE2
,22,SKT/2037,AC,AC_TYPE2
,22,SKT/2038,AC,AC_TYPE2
,22,SKT/2039,AC,AC_TYPE2
,22,SKT/2040,AC,AC_TYPE2
,22,SKT/2041,AC,AC_TYPE2
,22,SKT/2042,AC,AC_TYPE2
,22,SKT/2043,AC,AC_TYPE2
,22,SKT/2044,AC,AC_TYPE2
,22,SKT/2045,AC,AC_TYPE2
,22,SKT/2046,AC,AC_TYPE2
,22,SKT/2047,AC,AC_TYPE2
,22,SKT/2048,AC,AC_TYPE2
,22,SKT/2049,AC,AC_TYPE2
,22,SKT/2050,AC,AC_TYPE2
,22,SKT/2051,AC,AC_TYPE2
,22,SKT/2052,AC,AC_TYPE2
,22,SKT/2053,AC,AC_TYPE2
,22,SKT/2054,AC,AC_TYPE2
,22,SKT/2055,AC,AC_TYPE2
,22,SKT/2056,AC,AC_TYPE2
,22,SKT/2058,AC,AC_TYPE2
,22,SKT/2059,AC,AC_TYPE2
,22,SKT/2060,AC,AC_TYPE2
,22,SKT/2061,AC,AC_TYPE2
,22,SKT/2062,AC,AC_TYPE2
,22,SKT/2069,AC,AC_TYPE2
,22,SKT/2070,AC,AC_TYPE2
,22,SKT/2073,AC,AC_TYPE2
,22,SKT/2074,AC,AC_TYPE2
,22,SKT/2075,AC,AC_TYPE2
,22,SKT/2078,AC,AC_TYPE2
,22,SKT/2079,AC,AC_TYPE2
,22,SKT/2080,AC,AC_TYPE2
,22,SKT/2081,AC,AC_TYPE2
,22,SKT/2086,AC,AC_TYPE2
,22,SKT/2087,AC,AC_TYPE2
,22,SKT/2088,AC,AC_TYPE2
,22,SKT/2089,AC,AC_TYPE2
,22,SKT/2090,AC,AC_TYPE2
,22,SKT/2091,AC,AC_TYPE2
,22,SKT/2094,AC,AC_TYPE2
,22,SKT/3276,AC,AC_TYPE2
,22,SKT/2095,AC,AC_TYPE2
,22,SKT/2096,AC,AC_TYPE2
,22,SKT/2099,AC,AC_TYPE2
,22,SKT/2100,AC,AC_TYPE2
,22,SKT/2101,AC,AC_TYPE2
,22,SKT/2102,AC,AC_TYPE2
,22,SKT/2111,AC,AC_TYPE2
,22,SKT/2112,AC,AC_TYPE2
,22,SKT/2113,AC,AC_TYPE2
,22,SKT/2114,AC,AC_TYPE2
,22,SKT/2115,AC,AC_TYPE2
,22,SKT/2116,AC,AC_TYPE2
,22,SKT/2141,AC,AC_TYPE2
,22,SKT/2154,AC,AC_TYPE2
,22,SKT/2155,AC,AC_TYPE2
,22,SKT/2161,AC,AC_TYPE2
,22,SKT/2164,AC,AC_TYPE2
,22,SKT/2165,AC,AC_TYPE2
,22,SKT/2183,AC,AC_TYPE2
,22,SKT/2186,AC,AC_TYPE2
,22,SKT/2187,AC,AC_TYPE2
,22,SKT/2191,AC,AC_TYPE2
,11,SKT/19208,AC,AC_TYPE2
,22,SKT/2195,AC,AC_TYPE2
,22,SKT/2196,AC,AC_TYPE2
,22,SKT/2197,AC,AC_TYPE2
,22,SKT/2213,AC,AC_TYPE2
,22,SKT/2225,AC,AC_TYPE2
,22,SKT/2226,AC,AC_TYPE2
,22,SKT/2229,AC,AC_TYPE2
,22,SKT/2230,AC,AC_TYPE2
,22,SKT/2240,AC,AC_TYPE2
,22,SKT/2241,AC,AC_TYPE2
,22,SKT/2242,AC,AC_TYPE2
,22,SKT/2243,AC,AC_TYPE2
,22,SKT/2246,AC,AC_TYPE2
,22,SKT/2247,AC,AC_TYPE2
,22,SKT/2252,AC,AC_TYPE2
,22,SKT/2253,AC,AC_TYPE2
,22,SKT/2278,AC,AC_TYPE2
,22,SKT/2279,AC,AC_TYPE2
,22,SKT/2291,AC,AC_TYPE2
,22,SKT/2292,AC,AC_TYPE2
,22,SKT/2295,AC,AC_TYPE2
,22,SKT/2296,AC,AC_TYPE2
,22,SKT/2299,AC,AC_TYPE2
,22,SKT/2300,AC,AC_TYPE2
,22,SKT/2303,AC,AC_TYPE2
,22,SKT/2304,AC,AC_TYPE2
,22,SKT/2305,AC,AC_TYPE2
,22,SKT/2309,AC,AC_TYPE2
,22,SKT/3269,AC,AC_TYPE2
,22,SKT/2310,AC,AC_TYPE2
,22,SKT/3268,AC,AC_TYPE2
,22,SKT/2312,AC,AC_TYPE2
,22,SKT/2313,AC,AC_TYPE2
,22,SKT/2314,AC,AC_TYPE2
,22,SKT/2315,AC,AC_TYPE2
,22,SKT/2316,AC,AC_TYPE2
,22,SKT/2317,AC,AC_TYPE2
,22,SKT/2318,AC,AC_TYPE2
,22,SKT/2323,AC,AC_TYPE2
,22,SKT/2324,AC,AC_TYPE2
,22,SKT/2325,AC,AC_TYPE2
,22,SKT/2326,AC,AC_TYPE2
,22,SKT/2327,AC,AC_TYPE2
,22,SKT/2332,AC,AC_TYPE2
,22,SKT/2333,AC,AC_TYPE2
,22,SKT/2334,AC,AC_TYPE2
,22,SKT/2335,AC,AC_TYPE2
,22,SKT/2336,AC,AC_TYPE2
,22,SKT/2337,AC,AC_TYPE2
,22,SKT/2340,AC,AC_TYPE2
,22,SKT/2345,AC,AC_TYPE2
,22,SKT/2346,AC,AC_TYPE2
,22,SKT/2347,AC,AC_TYPE2
,22,SKT/2352,AC,AC_TYPE2
,22,SKT/2353,AC,AC_TYPE2
,22,SKT/2364,AC,AC_TYPE2
,22,SKT/2366,AC,AC_TYPE2
,22,SKT/2367,AC,AC_TYPE2
,22,SKT/2368,AC,AC_TYPE2
,22,SKT/2369,AC,AC_TYPE2
,22,SKT/2374,AC,AC_TYPE2
,22,SKT/2375,AC,AC_TYPE2
,22,SKT/2376,AC,AC_TYPE2
,22,SKT/2467,AC,AC_TYPE2
,22,SKT/2468,AC,AC_TYPE2
,22,SKT/2469,AC,AC_TYPE2
,22,SKT/2470,AC,AC_TYPE2
,22,SKT/2471,AC,AC_TYPE2
,22,SKT/2472,AC,AC_TYPE2
,22,SKT/2473,AC,AC_TYPE2
,22,SKT/2474,AC,AC_TYPE2
,22,SKT/2475,AC,AC_TYPE2
,22,SKT/2476,AC,AC_TYPE2
,22,SKT/2477,AC,AC_TYPE2
,22,SKT/2478,AC,AC_TYPE2
,22,SKT/2479,AC,AC_TYPE2
,22,SKT/2481,AC,AC_TYPE2
,22,SKT/2485,AC,AC_TYPE2
,22,SKT/2486,AC,AC_TYPE2
,22,SKT/2487,AC,AC_TYPE2
,22,SKT/2489,AC,AC_TYPE2
,22,SKT/2490,AC,AC_TYPE2
,22,SKT/2491,AC,AC_TYPE2
,22,SKT/2492,AC,AC_TYPE2
,22,SKT/2493,AC,AC_TYPE2
,22,SKT/2494,AC,AC_TYPE2
,22,SKT/2495,AC,AC_TYPE2
,22,SKT/2496,AC,AC_TYPE2
,22,SKT/2497,AC,AC_TYPE2
,22,SKT/2500,AC,AC_TYPE2
,22,SKT/2501,AC,AC_TYPE2
,22,SKT/2512,AC,AC_TYPE2
,22,SKT/2513,AC,AC_TYPE2
,22,SKT/2517,AC,AC_TYPE2
,22,SKT/2518,AC,AC_TYPE2
,22,SKT/2523,AC,AC_TYPE2
,11,SKT/19229,AC,AC_TYPE2
,7,SKT/19232,AC,AC_TYPE2
,11,SKT/19239,AC,AC_TYPE2
,11,SKT/19240,AC,AC_TYPE2
,11,SKT/19246,AC,AC_TYPE2
,11,SKT/19247,AC,AC_TYPE2
,15,SKT/19251,AC,AC_TYPE2
,11,SKT/19252,AC,AC_TYPE2
,11,SKT/19253,AC,AC_TYPE2
,45,SKT/18880,DC,DC_CCS
,15,SKT/18881,AC,AC_TYPE2
,45,SKT/19257,DC,DC_CHADEMO
,45,SKT/18882,DC,DC_CCS
,15,SKT/18883,AC,AC_TYPE2
,45,SKT/19258,DC,DC_CHADEMO
,45,SKT/18984,DC,DC_CCS
,15,SKT/18985,AC,AC_TYPE2
,45,SKT/19259,DC,DC_CHADEMO
,50,SKT/18931,DC,DC_CCS
,22,SKT/18932,AC,AC_TYPE2
,50,SKT/19260,DC,DC_CHADEMO
,50,SKT/18929,DC,DC_CCS
,22,SKT/18930,AC,AC_TYPE2
,50,SKT/19261,DC,DC_CHADEMO
,50,SKT/18972,DC,DC_CCS
,22,SKT/18973,AC,AC_TYPE2
,50,SKT/19262,DC,DC_CHADEMO
,180,SKT/18332,DC,DC_CCS
,180,SKT/18345,DC,DC_CCS
,180,SKT/18346,DC,DC_CCS
,180,SKT/18347,DC,DC_CCS
,180,SKT/18348,DC,DC_CCS
,180,SKT/18349,DC,DC_CCS
,180,SKT/18350,DC,DC_CCS
,60,SKT/18351,DC,DC_CCS
,60,SKT/18352,DC,DC_CCS
,300,SKT/18361,DC,DC_CCS
,300,SKT/18362,DC,DC_CCS
,180,SKT/18359,DC,DC_CCS
,180,SKT/18360,DC,DC_CCS
,180,SKT/18363,DC,DC_CCS
,180,SKT/18364,DC,DC_CCS
,90,SKT/18368,DC,DC_CCS
,90,SKT/18370,DC,DC_CCS
,180,SKT/8997,DC,DC_CCS
,180,SKT/8998,DC,DC_CCS
,120,SKT/18367,DC,DC_CCS
,120,SKT/18369,DC,DC_CCS
,120,SKT/18371,DC,DC_CCS
,120,SKT/18372,DC,DC_CCS
,120,SKT/18373,DC,DC_CCS
,120,SKT/18374,DC,DC_CCS
,22,SKT/18375,AC,AC_TYPE2
,11,SKT/18334,AC,AC_TYPE2
,22,SKT/18087,AC,AC_TYPE2
,22,SKT/18424,AC,AC_TYPE2
,22,SKT/18425,AC,AC_TYPE2
,22,SKT/18426,AC,AC_TYPE2
,22,SKT/18427,AC,AC_TYPE2
,300,SKT/4663,DC,DC_CCS
,300,SKT/4664,DC,DC_CCS
,22,SKT/18428,AC,AC_TYPE2
,22,SKT/18429,AC,AC_TYPE2
,22,SKT/18430,AC,AC_TYPE2
,22,SKT/18431,AC,AC_TYPE2
,22,SKT/18432,AC,AC_TYPE2
,22,SKT/18433,AC,AC_TYPE2
,22,SKT/18434,AC,AC_TYPE2
,22,SKT/18435,AC,AC_TYPE2
,22,SKT/18436,AC,AC_TYPE2
,22,SKT/18437,AC,AC_TYPE2
,22,SKT/18438,AC,AC_TYPE2
,22,SKT/18440,AC,AC_TYPE2
,22,SKT/18441,AC,AC_TYPE2
,22,SKT/18442,AC,AC_TYPE2
,22,SKT/18443,AC,AC_TYPE2
,60,SKT/18444,DC,DC_CCS
,60,SKT/18445,DC,DC_CCS
,22,SKT/18446,AC,AC_TYPE2
,22,SKT/18448,AC,AC_TYPE2
,22,SKT/18449,AC,AC_TYPE2
,60,SKT/18451,DC,DC_CCS
,60,SKT/18452,DC,DC_CCS
,22,SKT/18453,AC,AC_TYPE2
,22,SKT/18457,AC,AC_TYPE2
,22,SKT/18458,AC,AC_TYPE2
,22,SKT/18459,AC,AC_TYPE2
,22,SKT/18450,AC,AC_TYPE2
,22,SKT/18454,AC,AC_TYPE2
,22,SKT/18460,AC,AC_TYPE2
,22,SKT/6249,AC,AC_TYPE2
,120,SKT/8102,DC,DC_CCS
,120,SKT/8103,DC,DC_CCS
,180,SKT/18464,DC,DC_CCS
,180,SKT/18465,DC,DC_CCS
,180,SKT/18466,DC,DC_CCS
,180,SKT/18467,DC,DC_CCS
,22,SKT/18468,AC,AC_TYPE2
,22,SKT/18469,AC,AC_TYPE2
,22,SKT/18470,AC,AC_TYPE2
,22,SKT/18471,AC,AC_TYPE2
,22,SKT/18472,AC,AC_TYPE2
,22,SKT/18473,AC,AC_TYPE2
,22,SKT/18478,AC,AC_TYPE2
,22,SKT/18479,AC,AC_TYPE2
,22,SKT/18480,AC,AC_TYPE2
,22,SKT/18494,AC,AC_TYPE2
,22,SKT/18495,AC,AC_TYPE2
,22,SKT/12104,AC,AC_TYPE2
,30,SKT/18496,DC,DC_CCS
,22,SKT/18497,AC,AC_TYPE2
,22,SKT/18498,AC,AC_TYPE2
,60,SKT/18513,DC,DC_CCS
,60,SKT/18514,DC,DC_CCS
,150,SKT/18535,DC,DC_CCS
,150,SKT/18536,DC,DC_CCS
,180,SKT/18553,DC,DC_CCS
,180,SKT/18554,DC,DC_CCS
,180,SKT/18555,DC,DC_CCS
,180,SKT/18556,DC,DC_CCS
,180,SKT/18557,DC,DC_CCS
,180,SKT/18558,DC,DC_CCS
,160,SKT/18559,DC,DC_CCS
,160,SKT/18560,DC,DC_CCS
,22,SKT/18562,AC,AC_TYPE2
,22,SKT/18563,AC,AC_TYPE2
,22,SKT/18564,AC,AC_TYPE2
,22,SKT/18565,AC,AC_TYPE2
,22,SKT/18569,AC,AC_TYPE2
,22,SKT/18570,AC,AC_TYPE2
,22,SKT/18571,AC,AC_TYPE2
,22,SKT/18572,AC,AC_TYPE2
,180,SKT/18582,DC,DC_CCS
,180,SKT/18583,DC,DC_CCS
,22,SKT/18584,AC,AC_TYPE2
,22,SKT/18585,AC,AC_TYPE2
,22,SKT/18589,AC,AC_TYPE2
,22,SKT/18594,AC,AC_TYPE2
,180,SKT/18595,DC,DC_CCS
,180,SKT/18596,DC,DC_CCS
,240,SKT/18597,DC,DC_CCS
,240,SKT/18598,DC,DC_CCS
,180,SKT/18635,DC,DC_CCS
,180,SKT/18636,DC,DC_CCS
,22,SKT/18666,AC,AC_TYPE2
,22,SKT/18667,AC,AC_TYPE2
,180,SKT/18659,DC,DC_CCS
,180,SKT/18660,DC,DC_CCS
,22,SKT/18718,AC,AC_TYPE2
,180,SKT/18719,DC,DC_CCS
,180,SKT/18720,DC,DC_CCS
,180,SKT/18721,DC,DC_CCS
,180,SKT/18722,DC,DC_CCS
,120,SKT/17678,DC,DC_CCS
,120,SKT/17776,DC,DC_CCS
,22,SKT/18730,AC,AC_TYPE2
,180,SKT/18731,DC,DC_CCS
,180,SKT/18732,DC,DC_CCS
,22,SKT/18733,AC,AC_TYPE2
,22,SKT/18734,AC,AC_TYPE2
,22,SKT/18735,AC,AC_TYPE2
,180,SKT/18744,DC,DC_CCS
,180,SKT/18745,DC,DC_CCS
,180,SKT/18748,DC,DC_CCS
,180,SKT/18749,DC,DC_CCS
,180,SKT/18750,DC,DC_CCS
,180,SKT/18751,DC,DC_CCS
,11,SKT/9207,AC,AC_TYPE2
,11,SKT/11695,AC,AC_TYPE2
,11,SKT/11696,AC,AC_TYPE2
,22,SKT/14890,AC,AC_TYPE2
,11,SKT/15757,AC,AC_TYPE2
,3.5,SKT/17740,AC,AC_TYPE2
,22,SKT/17999,AC,AC_TYPE2
,22,SKT/18753,AC,AC_TYPE2
,22,SKT/18752,AC,AC_TYPE2
,22,SKT/18787,AC,AC_TYPE2
,22,SKT/18788,AC,AC_TYPE2
,22,SKT/18789,AC,AC_TYPE2
,22,SKT/18790,AC,AC_TYPE2
,22,SKT/18791,AC,AC_TYPE2
,22,SKT/18792,AC,AC_TYPE2
,22,SKT/18793,AC,AC_TYPE2
,22,SKT/18794,AC,AC_TYPE2
,22,SKT/18795,AC,AC_TYPE2
,22,SKT/18796,AC,AC_TYPE2
,120,SKT/18797,DC,DC_CCS
,120,SKT/18798,DC,DC_CCS
,7.4,SKT/18820,AC,AC_TYPE2
,22,SKT/8982,AC,AC_TYPE2
,3.7,SKT/18830,AC,AC_TYPE2
,180,SKT/18835,DC,DC_CCS
,180,SKT/18836,DC,DC_CCS
,159,SKT/18837,DC,DC_CCS
,159,SKT/18838,DC,DC_CCS
,120,SKT/18839,DC,DC_CCS
,120,SKT/18840,DC,DC_CCS
,90,SKT/18841,DC,DC_CCS
,90,SKT/18842,DC,DC_CCS
,7,SKT/18843,AC,AC_TYPE2
,120,SKT/18844,DC,DC_CCS
,120,SKT/18845,DC,DC_CCS
,22,SKT/18846,AC,AC_TYPE2
,22,SKT/18847,AC,AC_TYPE2
,11,SKT/18850,AC,AC_TYPE2
,11,SKT/18851,AC,AC_TYPE2
,22,SKT/18853,AC,AC_TYPE2
,22,SKT/18854,AC,AC_TYPE2
,22,SKT/18855,AC,AC_TYPE2
,22,SKT/18856,AC,AC_TYPE2
,22,SKT/18859,AC,AC_TYPE2
,22,SKT/18860,AC,AC_TYPE2
,11,SKT/18862,AC,AC_TYPE2
,11,SKT/18863,AC,AC_TYPE2
,30,SKT/18868,DC,DC_CCS
,22,SKT/1778,AC,AC_TYPE2
,22,SKT/1779,AC,AC_TYPE2
,60,SKT/18886,DC,DC_CCS
,60,SKT/18887,DC,DC_CCS
,120,SKT/18890,DC,DC_CCS
,120,SKT/18891,DC,DC_CCS
,22,SKT/18892,AC,AC_TYPE2
,22,SKT/18893,AC,AC_TYPE2
,22,SKT/1907,AC,AC_TYPE2
,22,SKT/1908,AC,AC_TYPE2
,60,SKT/18888,DC,DC_CCS
,60,SKT/18889,DC,DC_CCS
,22,SKT/1761,AC,AC_TYPE2
,22,SKT/1762,AC,AC_TYPE2
,60,SKT/18894,DC,DC_CCS
,60,SKT/18895,DC,DC_CCS
